,index,Date,Open,High,Low,Close,Volume
12307,1453191,2021-12-06 15:03:00,4596.99,4597.01,4595.46,4595.46,0
12308,1453192,2021-12-06 15:04:00,4595.29,4595.49,4591.2,4591.3,0
12309,1453193,2021-12-06 15:05:00,4591.4,4592.27,4591.24,4592.19,0
12310,1453194,2021-12-06 15:06:00,4592.02,4592.52,4591.28,4592.52,0
12311,1453195,2021-12-06 15:07:00,4592.46,4594.22,4592.21,4594.16,0
12312,1453196,2021-12-06 15:08:00,4594.19,4595.34,4593.62,4594.67,0
12313,1453197,2021-12-06 15:09:00,4594.73,4595.2,4594.35,4594.89,0
12314,1453198,2021-12-06 15:10:00,4594.89,4595.86,4593.45,4595.51,0
12315,1453199,2021-12-06 15:11:00,4595.38,4595.38,4593.58,4593.71,0
12316,1453200,2021-12-06 15:12:00,4593.76,4593.78,4592.09,4592.09,0
12317,1453201,2021-12-06 15:13:00,4592.1,4594.76,4592.1,4594.05,0
12318,1453202,2021-12-06 15:14:00,4593.92,4596.82,4593.74,4596.41,0
12319,1453203,2021-12-06 15:15:00,4596.44,4599.92,4596.44,4599.92,0
12320,1453204,2021-12-06 15:16:00,4600.07,4600.07,4597.8,4598.01,0
12321,1453205,2021-12-06 15:17:00,4598.08,4600.69,4598.0,4600.13,0
12322,1453206,2021-12-06 15:18:00,4600.04,4600.04,4599.25,4599.48,0
12323,1453207,2021-12-06 15:19:00,4599.48,4600.93,4599.33,4600.93,0
12324,1453208,2021-12-06 15:20:00,4600.83,4601.08,4599.86,4600.09,0
12325,1453209,2021-12-06 15:21:00,4600.02,4600.1,4598.95,4599.14,0
12326,1453210,2021-12-06 15:22:00,4599.08,4599.57,4597.98,4598.88,0
12327,1453211,2021-12-06 15:23:00,4599.02,4599.67,4598.77,4598.89,0
12328,1453212,2021-12-06 15:24:00,4598.82,4599.01,4596.36,4596.48,0
12329,1453213,2021-12-06 15:25:00,4596.44,4596.54,4594.55,4594.99,0
12330,1453214,2021-12-06 15:26:00,4595.0,4595.14,4592.93,4592.94,0
12331,1453215,2021-12-06 15:27:00,4593.11,4594.03,4591.68,4591.68,0
12332,1453216,2021-12-06 15:28:00,4591.7,4593.32,4591.6,4592.7,0
12333,1453217,2021-12-06 15:29:00,4592.88,4594.86,4592.88,4594.86,0
12334,1453218,2021-12-06 15:30:00,4594.88,4597.73,4594.77,4596.7,0
12335,1453219,2021-12-06 15:31:00,4596.63,4596.72,4594.48,4595.17,0
12336,1453220,2021-12-06 15:32:00,4595.21,4595.21,4592.31,4592.32,0
12337,1453221,2021-12-06 15:33:00,4592.39,4594.0,4591.26,4594.0,0
12338,1453222,2021-12-06 15:34:00,4594.16,4595.18,4593.68,4595.18,0
12339,1453223,2021-12-06 15:35:00,4595.17,4595.21,4592.7,4593.59,0
12340,1453224,2021-12-06 15:36:00,4593.6,4594.48,4591.84,4591.84,0
12341,1453225,2021-12-06 15:37:00,4591.84,4592.73,4591.33,4592.32,0
12342,1453226,2021-12-06 15:38:00,4592.29,4592.49,4591.4,4592.17,0
12343,1453227,2021-12-06 15:39:00,4592.38,4594.73,4592.08,4594.54,0
12344,1453228,2021-12-06 15:40:00,4594.51,4594.51,4591.22,4591.31,0
12345,1453229,2021-12-06 15:41:00,4591.42,4592.51,4591.42,4591.73,0
12346,1453230,2021-12-06 15:42:00,4591.79,4594.22,4591.7,4594.03,0
12347,1453231,2021-12-06 15:43:00,4594.02,4596.1,4593.8,4596.1,0
12348,1453232,2021-12-06 15:44:00,4596.15,4598.06,4596.12,4596.81,0
12349,1453233,2021-12-06 15:45:00,4596.84,4597.26,4590.98,4591.29,0
12350,1453234,2021-12-06 15:46:00,4591.26,4591.35,4589.25,4590.63,0
12351,1453235,2021-12-06 15:47:00,4590.64,4590.64,4588.31,4589.48,0
12352,1453236,2021-12-06 15:48:00,4589.69,4592.61,4589.63,4592.09,0
12353,1453237,2021-12-06 15:49:00,4592.16,4592.81,4590.02,4592.81,0
12354,1453238,2021-12-06 15:50:00,4592.72,4595.18,4590.69,4592.3,0
12355,1453239,2021-12-06 15:51:00,4592.27,4593.47,4591.26,4593.12,0
12356,1453240,2021-12-06 15:52:00,4593.17,4594.58,4591.39,4594.3,0
12357,1453241,2021-12-06 15:53:00,4594.29,4596.78,4593.77,4596.64,0
12358,1453242,2021-12-06 15:54:00,4596.6,4599.97,4596.31,4598.69,0
12359,1453243,2021-12-06 15:55:00,4598.75,4598.75,4593.39,4593.39,0
12360,1453244,2021-12-06 15:56:00,4593.34,4593.39,4591.68,4593.3,0
12361,1453245,2021-12-06 15:57:00,4593.32,4594.41,4592.47,4593.33,0
12362,1453246,2021-12-06 15:58:00,4593.27,4593.27,4590.79,4590.86,0
12363,1453247,2021-12-06 15:59:00,4590.94,4592.13,4590.27,4590.38,0
12364,1453248,2021-12-06 16:00:00,4592.01,4592.17,4591.76,4591.76,0
12365,1453249,2021-12-06 16:01:00,4591.76,4591.76,4591.76,4591.76,0
12366,1453250,2021-12-06 16:02:00,4591.76,4591.78,4591.71,4591.71,0
12367,1453251,2021-12-06 16:03:00,4591.71,4591.71,4591.68,4591.68,0
12368,1453252,2021-12-06 16:04:00,4591.68,4591.68,4591.67,4591.67,0
12369,1453253,2021-12-06 16:05:00,4591.67,4591.67,4591.67,4591.67,0
12370,1453254,2021-12-07 09:30:00,4631.97,4650.6,4631.97,4648.73,0
12371,1453255,2021-12-07 09:31:00,4648.54,4651.91,4647.94,4651.79,0
12372,1453256,2021-12-07 09:32:00,4651.78,4657.0,4651.71,4656.96,0
12373,1453257,2021-12-07 09:33:00,4657.14,4658.41,4656.15,4657.51,0
12374,1453258,2021-12-07 09:34:00,4657.47,4657.7,4654.19,4654.29,0
12375,1453259,2021-12-07 09:35:00,4654.69,4660.6,4654.69,4660.1,0
12376,1453260,2021-12-07 09:36:00,4660.1,4661.66,4658.96,4658.96,0
12377,1453261,2021-12-07 09:37:00,4658.43,4658.43,4654.86,4655.53,0
12378,1453262,2021-12-07 09:38:00,4655.5,4658.38,4655.5,4657.27,0
12379,1453263,2021-12-07 09:39:00,4657.19,4657.21,4655.62,4656.81,0
12380,1453264,2021-12-07 09:40:00,4656.83,4659.32,4656.11,4657.8,0
12381,1453265,2021-12-07 09:41:00,4657.77,4657.89,4655.56,4656.51,0
12382,1453266,2021-12-07 09:42:00,4657.04,4658.74,4657.04,4658.74,0
12383,1453267,2021-12-07 09:43:00,4658.64,4662.26,4658.64,4660.72,0
12384,1453268,2021-12-07 09:44:00,4660.89,4663.48,4660.89,4663.47,0
12385,1453269,2021-12-07 09:45:00,4663.97,4666.14,4663.79,4665.79,0
12386,1453270,2021-12-07 09:46:00,4665.96,4666.87,4665.02,4666.11,0
12387,1453271,2021-12-07 09:47:00,4666.23,4669.09,4666.23,4666.92,0
12388,1453272,2021-12-07 09:48:00,4666.87,4667.24,4665.68,4666.7,0
12389,1453273,2021-12-07 09:49:00,4666.41,4669.19,4666.41,4669.19,0
12390,1453274,2021-12-07 09:50:00,4669.18,4669.78,4668.76,4669.3,0
12391,1453275,2021-12-07 09:51:00,4669.05,4669.32,4667.84,4668.71,0
12392,1453276,2021-12-07 09:52:00,4668.53,4670.92,4668.53,4670.92,0
12393,1453277,2021-12-07 09:53:00,4670.8,4671.85,4670.8,4671.56,0
12394,1453278,2021-12-07 09:54:00,4671.46,4674.04,4671.41,4672.72,0
12395,1453279,2021-12-07 09:55:00,4672.59,4673.8,4671.99,4673.14,0
12396,1453280,2021-12-07 09:56:00,4672.96,4673.38,4672.49,4673.38,0
12397,1453281,2021-12-07 09:57:00,4673.48,4674.01,4673.2,4673.2,0
12398,1453282,2021-12-07 09:58:00,4673.17,4674.68,4672.95,4674.68,0
12399,1453283,2021-12-07 09:59:00,4674.62,4677.02,4674.56,4676.98,0
12400,1453284,2021-12-07 10:00:00,4677.51,4678.9,4676.67,4677.05,0
12401,1453285,2021-12-07 10:01:00,4677.08,4679.22,4677.08,4679.22,0
12402,1453286,2021-12-07 10:02:00,4679.18,4679.71,4678.41,4678.59,0
12403,1453287,2021-12-07 10:03:00,4678.59,4678.9,4677.01,4677.12,0
12404,1453288,2021-12-07 10:04:00,4677.13,4677.64,4675.44,4675.79,0
12405,1453289,2021-12-07 10:05:00,4676.1,4676.7,4675.09,4675.76,0
12406,1453290,2021-12-07 10:06:00,4675.77,4676.44,4675.43,4675.6,0
12407,1453291,2021-12-07 10:07:00,4675.75,4676.94,4675.69,4676.73,0
12408,1453292,2021-12-07 10:08:00,4676.64,4678.09,4676.64,4677.83,0
12409,1453293,2021-12-07 10:09:00,4677.82,4679.52,4677.67,4679.52,0
12410,1453294,2021-12-07 10:10:00,4679.67,4680.39,4679.25,4679.25,0
12411,1453295,2021-12-07 10:11:00,4679.03,4681.74,4679.03,4681.74,0
12412,1453296,2021-12-07 10:12:00,4681.83,4684.31,4681.83,4684.27,0
12413,1453297,2021-12-07 10:13:00,4684.22,4684.89,4683.94,4684.53,0
12414,1453298,2021-12-07 10:14:00,4684.46,4684.64,4683.49,4684.64,0
12415,1453299,2021-12-07 10:15:00,4684.62,4685.93,4684.62,4684.96,0
12416,1453300,2021-12-07 10:16:00,4685.16,4685.32,4683.35,4683.61,0
12417,1453301,2021-12-07 10:17:00,4683.59,4684.22,4683.59,4683.85,0
12418,1453302,2021-12-07 10:18:00,4683.86,4684.62,4683.42,4684.5,0
12419,1453303,2021-12-07 10:19:00,4684.38,4685.32,4684.11,4684.51,0
12420,1453304,2021-12-07 10:20:00,4684.76,4685.62,4684.69,4684.88,0
12421,1453305,2021-12-07 10:21:00,4684.92,4685.79,4684.85,4685.22,0
12422,1453306,2021-12-07 10:22:00,4685.27,4685.76,4684.48,4684.97,0
12423,1453307,2021-12-07 10:23:00,4685.07,4686.31,4682.49,4682.56,0
12424,1453308,2021-12-07 10:24:00,4682.59,4683.67,4682.36,4682.36,0
12425,1453309,2021-12-07 10:25:00,4682.32,4683.52,4682.17,4683.52,0
12426,1453310,2021-12-07 10:26:00,4683.6,4683.8,4682.78,4683.53,0
12427,1453311,2021-12-07 10:27:00,4683.55,4684.43,4683.26,4684.22,0
12428,1453312,2021-12-07 10:28:00,4684.21,4684.21,4683.31,4683.62,0
12429,1453313,2021-12-07 10:29:00,4683.84,4684.01,4680.72,4680.72,0
12430,1453314,2021-12-07 10:30:00,4680.67,4683.41,4680.67,4683.09,0
12431,1453315,2021-12-07 10:31:00,4683.03,4683.09,4681.91,4682.14,0
12432,1453316,2021-12-07 10:32:00,4682.14,4682.9,4681.82,4682.73,0
12433,1453317,2021-12-07 10:33:00,4682.88,4683.2,4682.48,4683.13,0
12434,1453318,2021-12-07 10:34:00,4683.17,4683.93,4682.75,4683.83,0
12435,1453319,2021-12-07 10:35:00,4683.78,4685.2,4683.12,4685.03,0
12436,1453320,2021-12-07 10:36:00,4685.13,4685.84,4684.96,4685.56,0
12437,1453321,2021-12-07 10:37:00,4685.56,4685.77,4684.84,4685.11,0
12438,1453322,2021-12-07 10:38:00,4685.09,4685.67,4684.69,4684.69,0
12439,1453323,2021-12-07 10:39:00,4684.63,4685.97,4684.38,4684.86,0
12440,1453324,2021-12-07 10:40:00,4684.97,4685.25,4684.56,4685.05,0
12441,1453325,2021-12-07 10:41:00,4685.03,4686.27,4685.03,4685.85,0
12442,1453326,2021-12-07 10:42:00,4685.78,4686.26,4685.03,4686.24,0
12443,1453327,2021-12-07 10:43:00,4686.3,4688.63,4686.27,4688.42,0
12444,1453328,2021-12-07 10:44:00,4688.36,4689.1,4687.94,4688.73,0
12445,1453329,2021-12-07 10:45:00,4688.63,4690.33,4688.49,4689.68,0
12446,1453330,2021-12-07 10:46:00,4689.67,4690.15,4689.34,4690.08,0
12447,1453331,2021-12-07 10:47:00,4690.06,4690.5,4688.19,4688.47,0
12448,1453332,2021-12-07 10:48:00,4688.37,4688.37,4687.36,4688.31,0
12449,1453333,2021-12-07 10:49:00,4688.37,4688.95,4688.36,4688.85,0
12450,1453334,2021-12-07 10:50:00,4688.84,4690.28,4688.84,4689.76,0
12451,1453335,2021-12-07 10:51:00,4689.75,4690.22,4688.51,4688.54,0
12452,1453336,2021-12-07 10:52:00,4688.49,4690.27,4688.39,4690.27,0
12453,1453337,2021-12-07 10:53:00,4690.52,4692.44,4689.92,4689.94,0
12454,1453338,2021-12-07 10:54:00,4690.04,4690.2,4689.27,4689.89,0
12455,1453339,2021-12-07 10:55:00,4689.9,4689.98,4688.53,4688.67,0
12456,1453340,2021-12-07 10:56:00,4688.65,4689.58,4688.6,4689.28,0
12457,1453341,2021-12-07 10:57:00,4689.3,4690.48,4689.3,4689.82,0
12458,1453342,2021-12-07 10:58:00,4689.78,4690.57,4689.65,4689.95,0
12459,1453343,2021-12-07 10:59:00,4690.12,4690.16,4688.68,4689.9,0
12460,1453344,2021-12-07 11:00:00,4689.98,4691.95,4689.98,4691.95,0
12461,1453345,2021-12-07 11:01:00,4691.91,4693.64,4691.72,4693.5,0
12462,1453346,2021-12-07 11:02:00,4693.57,4694.04,4692.14,4692.36,0
12463,1453347,2021-12-07 11:03:00,4692.47,4693.03,4692.08,4693.03,0
12464,1453348,2021-12-07 11:04:00,4693.05,4693.65,4692.8,4693.28,0
12465,1453349,2021-12-07 11:05:00,4693.3,4693.62,4692.63,4693.61,0
12466,1453350,2021-12-07 11:06:00,4693.55,4693.75,4692.66,4692.73,0
12467,1453351,2021-12-07 11:07:00,4692.76,4693.03,4692.41,4692.61,0
12468,1453352,2021-12-07 11:08:00,4692.49,4693.09,4692.49,4693.08,0
12469,1453353,2021-12-07 11:09:00,4693.1,4693.51,4692.78,4693.43,0
12470,1453354,2021-12-07 11:10:00,4693.49,4694.0,4691.33,4691.52,0
12471,1453355,2021-12-07 11:11:00,4691.45,4691.62,4689.54,4689.55,0
12472,1453356,2021-12-07 11:12:00,4689.63,4690.54,4689.2,4689.66,0
12473,1453357,2021-12-07 11:13:00,4689.75,4690.0,4688.32,4688.44,0
12474,1453358,2021-12-07 11:14:00,4688.3,4688.42,4687.33,4687.48,0
12475,1453359,2021-12-07 11:15:00,4687.44,4688.66,4687.21,4688.11,0
12476,1453360,2021-12-07 11:16:00,4688.18,4688.18,4686.18,4687.31,0
12477,1453361,2021-12-07 11:17:00,4687.33,4688.92,4687.32,4688.87,0
12478,1453362,2021-12-07 11:18:00,4688.85,4689.16,4688.1,4688.4,0
12479,1453363,2021-12-07 11:19:00,4688.88,4689.79,4688.88,4689.28,0
12480,1453364,2021-12-07 11:20:00,4689.11,4689.54,4688.33,4689.5,0
12481,1453365,2021-12-07 11:21:00,4689.48,4689.5,4688.72,4689.4,0
12482,1453366,2021-12-07 11:22:00,4689.38,4689.41,4688.33,4688.33,0
12483,1453367,2021-12-07 11:23:00,4688.07,4688.33,4686.92,4686.97,0
12484,1453368,2021-12-07 11:24:00,4686.97,4687.12,4685.9,4686.84,0
12485,1453369,2021-12-07 11:25:00,4686.84,4688.13,4686.71,4687.37,0
12486,1453370,2021-12-07 11:26:00,4687.22,4687.4,4686.79,4687.4,0
12487,1453371,2021-12-07 11:27:00,4687.47,4687.85,4687.08,4687.31,0
12488,1453372,2021-12-07 11:28:00,4687.27,4687.94,4687.12,4687.86,0
12489,1453373,2021-12-07 11:29:00,4687.87,4688.15,4687.07,4688.06,0
12490,1453374,2021-12-07 11:30:00,4688.07,4688.74,4686.21,4687.69,0
12491,1453375,2021-12-07 11:31:00,4687.69,4687.82,4686.08,4686.3,0
12492,1453376,2021-12-07 11:32:00,4686.41,4687.41,4686.21,4687.41,0
12493,1453377,2021-12-07 11:33:00,4687.45,4688.05,4687.18,4687.55,0
12494,1453378,2021-12-07 11:34:00,4687.59,4689.82,4687.59,4689.19,0
12495,1453379,2021-12-07 11:35:00,4689.09,4689.82,4688.22,4689.64,0
12496,1453380,2021-12-07 11:36:00,4689.7,4690.55,4689.32,4690.55,0
12497,1453381,2021-12-07 11:37:00,4690.56,4690.91,4690.25,4690.79,0
12498,1453382,2021-12-07 11:38:00,4690.88,4690.88,4689.65,4690.23,0
12499,1453383,2021-12-07 11:39:00,4690.23,4690.68,4689.91,4690.26,0
12500,1453384,2021-12-07 11:40:00,4690.4,4691.59,4689.68,4691.27,0
12501,1453385,2021-12-07 11:41:00,4691.07,4691.07,4690.59,4690.97,0
12502,1453386,2021-12-07 11:42:00,4691.01,4691.24,4690.34,4690.34,0
12503,1453387,2021-12-07 11:43:00,4690.35,4690.35,4689.55,4689.74,0
12504,1453388,2021-12-07 11:44:00,4689.82,4690.03,4688.94,4689.27,0
12505,1453389,2021-12-07 11:45:00,4689.25,4689.32,4688.53,4689.05,0
12506,1453390,2021-12-07 11:46:00,4689.09,4689.16,4687.57,4687.6,0
12507,1453391,2021-12-07 11:47:00,4687.86,4688.12,4686.83,4686.93,0
12508,1453392,2021-12-07 11:48:00,4686.92,4687.24,4686.52,4687.01,0
12509,1453393,2021-12-07 11:49:00,4686.98,4687.06,4685.9,4686.06,0
12510,1453394,2021-12-07 11:50:00,4686.13,4687.32,4686.07,4686.79,0
12511,1453395,2021-12-07 11:51:00,4686.73,4686.73,4686.0,4686.5,0
12512,1453396,2021-12-07 11:52:00,4686.57,4687.84,4686.57,4687.39,0
12513,1453397,2021-12-07 11:53:00,4687.34,4688.04,4687.25,4688.04,0
12514,1453398,2021-12-07 11:54:00,4688.03,4688.45,4686.62,4686.83,0
12515,1453399,2021-12-07 11:55:00,4686.81,4687.2,4686.7,4686.96,0
12516,1453400,2021-12-07 11:56:00,4686.98,4687.32,4686.69,4686.73,0
12517,1453401,2021-12-07 11:57:00,4686.75,4687.99,4686.57,4687.67,0
12518,1453402,2021-12-07 11:58:00,4687.64,4687.64,4687.0,4687.0,0
12519,1453403,2021-12-07 11:59:00,4686.86,4687.27,4686.67,4686.71,0
12520,1453404,2021-12-07 12:00:00,4686.71,4687.29,4686.47,4687.16,0
12521,1453405,2021-12-07 12:01:00,4687.1,4687.23,4686.37,4687.23,0
12522,1453406,2021-12-07 12:02:00,4687.17,4687.53,4687.17,4687.3,0
12523,1453407,2021-12-07 12:03:00,4687.28,4687.36,4686.66,4686.81,0
12524,1453408,2021-12-07 12:04:00,4686.77,4687.6,4686.77,4687.6,0
12525,1453409,2021-12-07 12:05:00,4687.61,4688.91,4687.59,4688.44,0
12526,1453410,2021-12-07 12:06:00,4688.24,4688.56,4687.71,4688.44,0
12527,1453411,2021-12-07 12:07:00,4688.51,4688.89,4688.43,4688.89,0
12528,1453412,2021-12-07 12:08:00,4688.91,4689.16,4686.79,4686.96,0
12529,1453413,2021-12-07 12:09:00,4687.0,4687.29,4686.37,4687.26,0
12530,1453414,2021-12-07 12:10:00,4687.28,4688.51,4687.27,4687.83,0
12531,1453415,2021-12-07 12:11:00,4687.85,4688.89,4687.85,4687.94,0
12532,1453416,2021-12-07 12:12:00,4687.89,4687.98,4687.61,4687.73,0
12533,1453417,2021-12-07 12:13:00,4687.9,4688.8,4687.9,4688.8,0
12534,1453418,2021-12-07 12:14:00,4688.82,4688.94,4688.53,4688.8,0
12535,1453419,2021-12-07 12:15:00,4688.78,4688.9,4688.3,4688.59,0
12536,1453420,2021-12-07 12:16:00,4688.61,4689.05,4688.38,4688.86,0
12537,1453421,2021-12-07 12:17:00,4688.91,4689.31,4688.19,4688.19,0
12538,1453422,2021-12-07 12:18:00,4688.09,4688.26,4685.04,4685.56,0
12539,1453423,2021-12-07 12:19:00,4685.55,4686.33,4685.55,4685.73,0
12540,1453424,2021-12-07 12:20:00,4685.72,4685.9,4685.28,4685.44,0
12541,1453425,2021-12-07 12:21:00,4685.44,4686.07,4685.44,4685.64,0
12542,1453426,2021-12-07 12:22:00,4685.68,4686.89,4685.61,4686.78,0
12543,1453427,2021-12-07 12:23:00,4686.88,4687.0,4686.36,4686.98,0
12544,1453428,2021-12-07 12:24:00,4686.98,4687.06,4686.56,4686.62,0
12545,1453429,2021-12-07 12:25:00,4686.66,4686.74,4686.43,4686.66,0
12546,1453430,2021-12-07 12:26:00,4686.62,4686.67,4685.74,4686.42,0
12547,1453431,2021-12-07 12:27:00,4686.45,4686.71,4686.17,4686.66,0
12548,1453432,2021-12-07 12:28:00,4686.65,4687.61,4686.4,4686.45,0
12549,1453433,2021-12-07 12:29:00,4686.51,4687.05,4685.99,4686.54,0
12550,1453434,2021-12-07 12:30:00,4686.57,4687.06,4686.57,4686.85,0
12551,1453435,2021-12-07 12:31:00,4686.84,4687.86,4686.84,4687.32,0
12552,1453436,2021-12-07 12:32:00,4687.32,4688.01,4687.23,4687.87,0
12553,1453437,2021-12-07 12:33:00,4687.86,4688.52,4687.62,4688.48,0
12554,1453438,2021-12-07 12:34:00,4688.44,4688.68,4688.35,4688.46,0
12555,1453439,2021-12-07 12:35:00,4688.49,4688.57,4688.16,4688.57,0
12556,1453440,2021-12-07 12:36:00,4688.64,4688.94,4688.41,4688.76,0
12557,1453441,2021-12-07 12:37:00,4688.76,4688.78,4688.33,4688.69,0
12558,1453442,2021-12-07 12:38:00,4688.68,4688.68,4688.0,4688.18,0
12559,1453443,2021-12-07 12:39:00,4688.2,4689.16,4688.2,4689.09,0
12560,1453444,2021-12-07 12:40:00,4689.11,4689.11,4688.58,4688.96,0
12561,1453445,2021-12-07 12:41:00,4688.94,4688.94,4688.57,4688.57,0
12562,1453446,2021-12-07 12:42:00,4688.63,4688.85,4688.28,4688.57,0
12563,1453447,2021-12-07 12:43:00,4688.57,4688.57,4687.7,4687.7,0
12564,1453448,2021-12-07 12:44:00,4687.75,4688.17,4687.74,4687.83,0
12565,1453449,2021-12-07 12:45:00,4687.82,4688.04,4687.49,4687.8,0
12566,1453450,2021-12-07 12:46:00,4687.81,4688.58,4687.81,4688.58,0
12567,1453451,2021-12-07 12:47:00,4688.52,4688.68,4687.75,4687.93,0
12568,1453452,2021-12-07 12:48:00,4687.88,4688.54,4687.88,4688.34,0
12569,1453453,2021-12-07 12:49:00,4688.19,4688.74,4688.07,4688.45,0
12570,1453454,2021-12-07 12:50:00,4688.5,4689.73,4688.16,4689.73,0
12571,1453455,2021-12-07 12:51:00,4689.74,4689.74,4689.08,4689.09,0
12572,1453456,2021-12-07 12:52:00,4689.14,4689.83,4689.11,4689.34,0
12573,1453457,2021-12-07 12:53:00,4689.25,4689.55,4689.13,4689.49,0
12574,1453458,2021-12-07 12:54:00,4689.5,4689.57,4689.12,4689.15,0
12575,1453459,2021-12-07 12:55:00,4689.13,4689.64,4689.08,4689.58,0
12576,1453460,2021-12-07 12:56:00,4689.55,4690.44,4689.54,4690.42,0
12577,1453461,2021-12-07 12:57:00,4690.43,4690.78,4690.38,4690.52,0
12578,1453462,2021-12-07 12:58:00,4690.53,4691.22,4690.53,4691.15,0
12579,1453463,2021-12-07 12:59:00,4691.15,4691.43,4690.89,4691.19,0
12580,1453464,2021-12-07 13:00:00,4691.29,4691.29,4690.28,4690.57,0
12581,1453465,2021-12-07 13:01:00,4690.6,4690.91,4690.44,4690.87,0
12582,1453466,2021-12-07 13:02:00,4690.88,4690.88,4690.07,4690.16,0
12583,1453467,2021-12-07 13:03:00,4690.22,4690.27,4689.48,4689.48,0
12584,1453468,2021-12-07 13:04:00,4689.41,4689.47,4689.04,4689.04,0
12585,1453469,2021-12-07 13:05:00,4689.02,4689.52,4688.96,4689.46,0
12586,1453470,2021-12-07 13:06:00,4689.5,4689.79,4689.3,4689.3,0
12587,1453471,2021-12-07 13:07:00,4689.29,4689.42,4688.67,4688.67,0
12588,1453472,2021-12-07 13:08:00,4688.74,4688.85,4686.7,4686.71,0
12589,1453473,2021-12-07 13:09:00,4686.7,4686.7,4685.83,4686.0,0
12590,1453474,2021-12-07 13:10:00,4686.04,4686.31,4684.37,4684.37,0
12591,1453475,2021-12-07 13:11:00,4684.36,4684.73,4684.2,4684.55,0
12592,1453476,2021-12-07 13:12:00,4684.58,4684.62,4684.08,4684.26,0
12593,1453477,2021-12-07 13:13:00,4684.24,4684.63,4682.96,4684.63,0
12594,1453478,2021-12-07 13:14:00,4684.66,4685.75,4684.21,4684.33,0
12595,1453479,2021-12-07 13:15:00,4684.25,4685.56,4684.25,4685.56,0
12596,1453480,2021-12-07 13:16:00,4685.53,4686.11,4685.32,4685.41,0
12597,1453481,2021-12-07 13:17:00,4685.49,4687.07,4685.47,4686.68,0
12598,1453482,2021-12-07 13:18:00,4686.66,4687.36,4686.61,4687.36,0
12599,1453483,2021-12-07 13:19:00,4687.39,4687.98,4687.35,4687.98,0
12600,1453484,2021-12-07 13:20:00,4687.92,4688.54,4687.58,4688.51,0
12601,1453485,2021-12-07 13:21:00,4688.48,4688.88,4687.88,4688.88,0
12602,1453486,2021-12-07 13:22:00,4688.9,4688.9,4688.18,4688.39,0
12603,1453487,2021-12-07 13:23:00,4688.37,4688.72,4688.17,4688.17,0
12604,1453488,2021-12-07 13:24:00,4688.26,4688.26,4687.92,4687.92,0
12605,1453489,2021-12-07 13:25:00,4687.91,4688.19,4687.11,4688.15,0
12606,1453490,2021-12-07 13:26:00,4688.16,4688.26,4687.07,4687.07,0
12607,1453491,2021-12-07 13:27:00,4687.06,4687.36,4686.93,4687.1,0
12608,1453492,2021-12-07 13:28:00,4687.14,4687.14,4686.37,4686.56,0
12609,1453493,2021-12-07 13:29:00,4686.72,4687.14,4686.52,4687.14,0
12610,1453494,2021-12-07 13:30:00,4687.17,4687.79,4686.5,4686.65,0
12611,1453495,2021-12-07 13:31:00,4686.7,4687.8,4686.7,4687.32,0
12612,1453496,2021-12-07 13:32:00,4687.3,4688.01,4686.87,4687.99,0
12613,1453497,2021-12-07 13:33:00,4688.0,4688.41,4687.76,4688.29,0
12614,1453498,2021-12-07 13:34:00,4688.33,4688.54,4688.14,4688.32,0
12615,1453499,2021-12-07 13:35:00,4688.32,4688.61,4688.11,4688.11,0
12616,1453500,2021-12-07 13:36:00,4688.02,4688.05,4687.45,4687.47,0
12617,1453501,2021-12-07 13:37:00,4687.49,4688.22,4687.08,4688.08,0
12618,1453502,2021-12-07 13:38:00,4688.08,4688.6,4688.08,4688.43,0
12619,1453503,2021-12-07 13:39:00,4688.49,4688.74,4688.37,4688.62,0
12620,1453504,2021-12-07 13:40:00,4688.66,4688.96,4688.09,4688.94,0
12621,1453505,2021-12-07 13:41:00,4688.95,4689.78,4688.9,4689.78,0
12622,1453506,2021-12-07 13:42:00,4689.76,4689.8,4688.83,4689.77,0
12623,1453507,2021-12-07 13:43:00,4689.77,4689.92,4689.29,4689.88,0
12624,1453508,2021-12-07 13:44:00,4689.81,4690.3,4689.59,4689.62,0
12625,1453509,2021-12-07 13:45:00,4689.62,4689.73,4689.42,4689.61,0
12626,1453510,2021-12-07 13:46:00,4689.64,4689.94,4689.58,4689.94,0
12627,1453511,2021-12-07 13:47:00,4689.95,4690.03,4689.34,4689.62,0
12628,1453512,2021-12-07 13:48:00,4689.71,4689.8,4689.49,4689.8,0
12629,1453513,2021-12-07 13:49:00,4689.79,4690.47,4689.41,4690.06,0
12630,1453514,2021-12-07 13:50:00,4690.08,4692.58,4689.86,4692.41,0
12631,1453515,2021-12-07 13:51:00,4692.3,4692.76,4692.13,4692.63,0
12632,1453516,2021-12-07 13:52:00,4692.6,4692.79,4691.74,4691.78,0
12633,1453517,2021-12-07 13:53:00,4691.8,4692.11,4691.79,4691.96,0
12634,1453518,2021-12-07 13:54:00,4692.03,4692.07,4691.02,4691.02,0
12635,1453519,2021-12-07 13:55:00,4691.02,4691.05,4690.32,4690.45,0
12636,1453520,2021-12-07 13:56:00,4690.34,4690.37,4690.07,4690.14,0
12637,1453521,2021-12-07 13:57:00,4690.08,4690.23,4689.76,4689.76,0
12638,1453522,2021-12-07 13:58:00,4689.75,4689.99,4689.6,4689.62,0
